sample_id,label,fits_path,seed,arrival_time,reference_frequency,flux_density,dm_index,width,dm,profile_type,rfi_types
noise_00226,NOISE,dataset/fits/noise/noise_00226.fits,481562177,,,,,,,,
noise_00227,NOISE,dataset/fits/noise/noise_00227.fits,1819508888,,,,,,,,
noise_00228,NOISE,dataset/fits/noise/noise_00228.fits,232397210,,,,,,,,
noise_00229,NOISE,dataset/fits/noise/noise_00229.fits,751864072,,,,,,,,
noise_00230,NOISE,dataset/fits/noise/noise_00230.fits,1815425585,,,,,,,,
noise_00231,NOISE,dataset/fits/noise/noise_00231.fits,1194571009,,,,,,,,
noise_00232,NOISE,dataset/fits/noise/noise_00232.fits,789331347,,,,,,,,
noise_00233,NOISE,dataset/fits/noise/noise_00233.fits,246714334,,,,,,,,
noise_00234,NOISE,dataset/fits/noise/noise_00234.fits,1637683127,,,,,,,,
noise_00235,NOISE,dataset/fits/noise/noise_00235.fits,598220687,,,,,,,,
noise_00236,NOISE,dataset/fits/noise/noise_00236.fits,1232870379,,,,,,,,
noise_00237,NOISE,dataset/fits/noise/noise_00237.fits,485672953,,,,,,,,
noise_00238,NOISE,dataset/fits/noise/noise_00238.fits,1733494695,,,,,,,,
noise_00239,NOISE,dataset/fits/noise/noise_00239.fits,921511879,,,,,,,,
noise_00240,NOISE,dataset/fits/noise/noise_00240.fits,1814956895,,,,,,,,
noise_00241,NOISE,dataset/fits/noise/noise_00241.fits,1204664664,,,,,,,,
noise_00242,NOISE,dataset/fits/noise/noise_00242.fits,2092822895,,,,,,,,
noise_00243,NOISE,dataset/fits/noise/noise_00243.fits,1648048812,,,,,,,,
noise_00244,NOISE,dataset/fits/noise/noise_00244.fits,1757558301,,,,,,,,
noise_00245,NOISE,dataset/fits/noise/noise_00245.fits,1335141702,,,,,,,,
noise_00246,NOISE,dataset/fits/noise/noise_00246.fits,1317638578,,,,,,,,
noise_00247,NOISE,dataset/fits/noise/noise_00247.fits,1449501454,,,,,,,,
noise_00248,NOISE,dataset/fits/noise/noise_00248.fits,1380185942,,,,,,,,
noise_00249,NOISE,dataset/fits/noise/noise_00249.fits,1195589535,,,,,,,,
noise_00250,NOISE,dataset/fits/noise/noise_00250.fits,56379673,,,,,,,,
noise_00251,NOISE,dataset/fits/noise/noise_00251.fits,1307806620,,,,,,,,
noise_00252,NOISE,dataset/fits/noise/noise_00252.fits,1995193317,,,,,,,,
noise_00253,NOISE,dataset/fits/noise/noise_00253.fits,1412681804,,,,,,,,
noise_00254,NOISE,dataset/fits/noise/noise_00254.fits,1781253485,,,,,,,,
noise_00255,NOISE,dataset/fits/noise/noise_00255.fits,1489218036,,,,,,,,
noise_00256,NOISE,dataset/fits/noise/noise_00256.fits,574339618,,,,,,,,
noise_00257,NOISE,dataset/fits/noise/noise_00257.fits,62176492,,,,,,,,
noise_00258,NOISE,dataset/fits/noise/noise_00258.fits,387440572,,,,,,,,
noise_00259,NOISE,dataset/fits/noise/noise_00259.fits,586843690,,,,,,,,
noise_00260,NOISE,dataset/fits/noise/noise_00260.fits,1509034118,,,,,,,,
noise_00261,NOISE,dataset/fits/noise/noise_00261.fits,1637261972,,,,,,,,
noise_00262,NOISE,dataset/fits/noise/noise_00262.fits,663539553,,,,,,,,
noise_00263,NOISE,dataset/fits/noise/noise_00263.fits,1978986756,,,,,,,,
noise_00264,NOISE,dataset/fits/noise/noise_00264.fits,729767901,,,,,,,,
noise_00265,NOISE,dataset/fits/noise/noise_00265.fits,753817065,,,,,,,,
noise_00266,NOISE,dataset/fits/noise/noise_00266.fits,13112081,,,,,,,,
noise_00267,NOISE,dataset/fits/noise/noise_00267.fits,389565469,,,,,,,,
noise_00268,NOISE,dataset/fits/noise/noise_00268.fits,1868015943,,,,,,,,
noise_00269,NOISE,dataset/fits/noise/noise_00269.fits,307630233,,,,,,,,
noise_00270,NOISE,dataset/fits/noise/noise_00270.fits,1216165292,,,,,,,,
noise_00271,NOISE,dataset/fits/noise/noise_00271.fits,1411636852,,,,,,,,
noise_00272,NOISE,dataset/fits/noise/noise_00272.fits,860677837,,,,,,,,
noise_00273,NOISE,dataset/fits/noise/noise_00273.fits,149433562,,,,,,,,
noise_00274,NOISE,dataset/fits/noise/noise_00274.fits,304673491,,,,,,,,
noise_00275,NOISE,dataset/fits/noise/noise_00275.fits,1591218944,,,,,,,,
noise_00276,NOISE,dataset/fits/noise/noise_00276.fits,1359726531,,,,,,,,
noise_00277,NOISE,dataset/fits/noise/noise_00277.fits,2086946776,,,,,,,,
noise_00278,NOISE,dataset/fits/noise/noise_00278.fits,65835624,,,,,,,,
noise_00279,NOISE,dataset/fits/noise/noise_00279.fits,197048128,,,,,,,,
noise_00280,NOISE,dataset/fits/noise/noise_00280.fits,1602262810,,,,,,,,
noise_00281,NOISE,dataset/fits/noise/noise_00281.fits,1139202897,,,,,,,,
noise_00282,NOISE,dataset/fits/noise/noise_00282.fits,461994345,,,,,,,,
noise_00283,NOISE,dataset/fits/noise/noise_00283.fits,807871334,,,,,,,,
noise_00284,NOISE,dataset/fits/noise/noise_00284.fits,901583409,,,,,,,,
noise_00285,NOISE,dataset/fits/noise/noise_00285.fits,974196916,,,,,,,,
noise_00286,NOISE,dataset/fits/noise/noise_00286.fits,732068556,,,,,,,,
noise_00287,NOISE,dataset/fits/noise/noise_00287.fits,338033842,,,,,,,,
noise_00288,NOISE,dataset/fits/noise/noise_00288.fits,794682963,,,,,,,,
noise_00289,NOISE,dataset/fits/noise/noise_00289.fits,669236149,,,,,,,,
noise_00290,NOISE,dataset/fits/noise/noise_00290.fits,1549615541,,,,,,,,
noise_00291,NOISE,dataset/fits/noise/noise_00291.fits,696606948,,,,,,,,
noise_00292,NOISE,dataset/fits/noise/noise_00292.fits,1668241785,,,,,,,,
noise_00293,NOISE,dataset/fits/noise/noise_00293.fits,2021657044,,,,,,,,
noise_00294,NOISE,dataset/fits/noise/noise_00294.fits,1218897880,,,,,,,,
noise_00295,NOISE,dataset/fits/noise/noise_00295.fits,1280380815,,,,,,,,
noise_00296,NOISE,dataset/fits/noise/noise_00296.fits,182443852,,,,,,,,
noise_00297,NOISE,dataset/fits/noise/noise_00297.fits,1896962900,,,,,,,,
noise_00298,NOISE,dataset/fits/noise/noise_00298.fits,112976593,,,,,,,,
noise_00299,NOISE,dataset/fits/noise/noise_00299.fits,334105308,,,,,,,,
noise_00300,NOISE,dataset/fits/noise/noise_00300.fits,338035178,,,,,,,,
noise_00301,NOISE,dataset/fits/noise/noise_00301.fits,1620138714,,,,,,,,
noise_00302,NOISE,dataset/fits/noise/noise_00302.fits,1326797399,,,,,,,,
noise_00303,NOISE,dataset/fits/noise/noise_00303.fits,106864130,,,,,,,,
noise_00304,NOISE,dataset/fits/noise/noise_00304.fits,1447336799,,,,,,,,
noise_00305,NOISE,dataset/fits/noise/noise_00305.fits,175194995,,,,,,,,
noise_00306,NOISE,dataset/fits/noise/noise_00306.fits,584336405,,,,,,,,
noise_00307,NOISE,dataset/fits/noise/noise_00307.fits,951577862,,,,,,,,
noise_00308,NOISE,dataset/fits/noise/noise_00308.fits,1421502525,,,,,,,,
noise_00309,NOISE,dataset/fits/noise/noise_00309.fits,910564790,,,,,,,,
noise_00310,NOISE,dataset/fits/noise/noise_00310.fits,1042950576,,,,,,,,
noise_00311,NOISE,dataset/fits/noise/noise_00311.fits,1303685799,,,,,,,,
noise_00312,NOISE,dataset/fits/noise/noise_00312.fits,949282660,,,,,,,,
noise_00313,NOISE,dataset/fits/noise/noise_00313.fits,889452810,,,,,,,,
noise_00314,NOISE,dataset/fits/noise/noise_00314.fits,586621335,,,,,,,,
noise_00315,NOISE,dataset/fits/noise/noise_00315.fits,462930830,,,,,,,,
noise_00316,NOISE,dataset/fits/noise/noise_00316.fits,1621228052,,,,,,,,
noise_00317,NOISE,dataset/fits/noise/noise_00317.fits,1100255324,,,,,,,,
noise_00318,NOISE,dataset/fits/noise/noise_00318.fits,244421236,,,,,,,,
noise_00319,NOISE,dataset/fits/noise/noise_00319.fits,741253060,,,,,,,,
noise_00320,NOISE,dataset/fits/noise/noise_00320.fits,923232501,,,,,,,,
noise_00321,NOISE,dataset/fits/noise/noise_00321.fits,238133974,,,,,,,,
noise_00322,NOISE,dataset/fits/noise/noise_00322.fits,608267167,,,,,,,,
noise_00323,NOISE,dataset/fits/noise/noise_00323.fits,1456461831,,,,,,,,
noise_00324,NOISE,dataset/fits/noise/noise_00324.fits,1457038137,,,,,,,,
noise_00325,NOISE,dataset/fits/noise/noise_00325.fits,1273746097,,,,,,,,
noise_00326,NOISE,dataset/fits/noise/noise_00326.fits,1045035879,,,,,,,,
noise_00327,NOISE,dataset/fits/noise/noise_00327.fits,1131582378,,,,,,,,
noise_00328,NOISE,dataset/fits/noise/noise_00328.fits,1432656268,,,,,,,,
noise_00329,NOISE,dataset/fits/noise/noise_00329.fits,662325601,,,,,,,,
noise_00330,NOISE,dataset/fits/noise/noise_00330.fits,97533045,,,,,,,,
noise_00331,NOISE,dataset/fits/noise/noise_00331.fits,473559744,,,,,,,,
noise_00332,NOISE,dataset/fits/noise/noise_00332.fits,848821669,,,,,,,,
noise_00333,NOISE,dataset/fits/noise/noise_00333.fits,2114080949,,,,,,,,
noise_00334,NOISE,dataset/fits/noise/noise_00334.fits,1287040553,,,,,,,,
noise_00335,NOISE,dataset/fits/noise/noise_00335.fits,117643367,,,,,,,,
noise_00336,NOISE,dataset/fits/noise/noise_00336.fits,16507895,,,,,,,,
noise_00337,NOISE,dataset/fits/noise/noise_00337.fits,438995324,,,,,,,,
noise_00338,NOISE,dataset/fits/noise/noise_00338.fits,647293142,,,,,,,,
noise_00339,NOISE,dataset/fits/noise/noise_00339.fits,2030068017,,,,,,,,
noise_00340,NOISE,dataset/fits/noise/noise_00340.fits,453621515,,,,,,,,
noise_00341,NOISE,dataset/fits/noise/noise_00341.fits,1647870561,,,,,,,,
noise_00342,NOISE,dataset/fits/noise/noise_00342.fits,294709489,,,,,,,,
noise_00343,NOISE,dataset/fits/noise/noise_00343.fits,1641023032,,,,,,,,
noise_00344,NOISE,dataset/fits/noise/noise_00344.fits,548723967,,,,,,,,
noise_00345,NOISE,dataset/fits/noise/noise_00345.fits,621582977,,,,,,,,
noise_00346,NOISE,dataset/fits/noise/noise_00346.fits,704637394,,,,,,,,
noise_00347,NOISE,dataset/fits/noise/noise_00347.fits,257664428,,,,,,,,
noise_00348,NOISE,dataset/fits/noise/noise_00348.fits,16599848,,,,,,,,
noise_00349,NOISE,dataset/fits/noise/noise_00349.fits,1068126857,,,,,,,,
noise_00350,NOISE,dataset/fits/noise/noise_00350.fits,1604200609,,,,,,,,
noise_00351,NOISE,dataset/fits/noise/noise_00351.fits,924824606,,,,,,,,
noise_00352,NOISE,dataset/fits/noise/noise_00352.fits,377301721,,,,,,,,
noise_00353,NOISE,dataset/fits/noise/noise_00353.fits,277424191,,,,,,,,
noise_00354,NOISE,dataset/fits/noise/noise_00354.fits,816489268,,,,,,,,
noise_00355,NOISE,dataset/fits/noise/noise_00355.fits,1143711884,,,,,,,,
noise_00356,NOISE,dataset/fits/noise/noise_00356.fits,1511122544,,,,,,,,
noise_00357,NOISE,dataset/fits/noise/noise_00357.fits,494158996,,,,,,,,
noise_00358,NOISE,dataset/fits/noise/noise_00358.fits,1074305206,,,,,,,,
noise_00359,NOISE,dataset/fits/noise/noise_00359.fits,1199849720,,,,,,,,
noise_00360,NOISE,dataset/fits/noise/noise_00360.fits,1789614527,,,,,,,,
noise_00361,NOISE,dataset/fits/noise/noise_00361.fits,1434622528,,,,,,,,
noise_00362,NOISE,dataset/fits/noise/noise_00362.fits,1731301724,,,,,,,,
noise_00363,NOISE,dataset/fits/noise/noise_00363.fits,760568216,,,,,,,,
noise_00364,NOISE,dataset/fits/noise/noise_00364.fits,154780946,,,,,,,,
noise_00365,NOISE,dataset/fits/noise/noise_00365.fits,852703842,,,,,,,,
noise_00366,NOISE,dataset/fits/noise/noise_00366.fits,1850624880,,,,,,,,
noise_00367,NOISE,dataset/fits/noise/noise_00367.fits,1593521619,,,,,,,,
noise_00368,NOISE,dataset/fits/noise/noise_00368.fits,90843417,,,,,,,,
noise_00369,NOISE,dataset/fits/noise/noise_00369.fits,936774458,,,,,,,,
noise_00370,NOISE,dataset/fits/noise/noise_00370.fits,40247152,,,,,,,,
noise_00371,NOISE,dataset/fits/noise/noise_00371.fits,987314731,,,,,,,,
noise_00372,NOISE,dataset/fits/noise/noise_00372.fits,1978181271,,,,,,,,
noise_00373,NOISE,dataset/fits/noise/noise_00373.fits,167208676,,,,,,,,
noise_00374,NOISE,dataset/fits/noise/noise_00374.fits,1851367162,,,,,,,,
noise_00375,NOISE,dataset/fits/noise/noise_00375.fits,672292580,,,,,,,,
noise_00376,NOISE,dataset/fits/noise/noise_00376.fits,1236433385,,,,,,,,
noise_00377,NOISE,dataset/fits/noise/noise_00377.fits,921880986,,,,,,,,
noise_00378,NOISE,dataset/fits/noise/noise_00378.fits,1231366446,,,,,,,,
noise_00379,NOISE,dataset/fits/noise/noise_00379.fits,868491525,,,,,,,,
noise_00380,NOISE,dataset/fits/noise/noise_00380.fits,1523637413,,,,,,,,
noise_00381,NOISE,dataset/fits/noise/noise_00381.fits,1374693765,,,,,,,,
noise_00382,NOISE,dataset/fits/noise/noise_00382.fits,896990948,,,,,,,,
noise_00383,NOISE,dataset/fits/noise/noise_00383.fits,621729178,,,,,,,,
noise_00384,NOISE,dataset/fits/noise/noise_00384.fits,247332941,,,,,,,,
noise_00385,NOISE,dataset/fits/noise/noise_00385.fits,869800258,,,,,,,,
noise_00386,NOISE,dataset/fits/noise/noise_00386.fits,44789110,,,,,,,,
noise_00387,NOISE,dataset/fits/noise/noise_00387.fits,2074898034,,,,,,,,
noise_00388,NOISE,dataset/fits/noise/noise_00388.fits,697434367,,,,,,,,
noise_00389,NOISE,dataset/fits/noise/noise_00389.fits,369094846,,,,,,,,
noise_00390,NOISE,dataset/fits/noise/noise_00390.fits,1720826210,,,,,,,,
noise_00391,NOISE,dataset/fits/noise/noise_00391.fits,2034986233,,,,,,,,
noise_00392,NOISE,dataset/fits/noise/noise_00392.fits,1327413895,,,,,,,,
noise_00393,NOISE,dataset/fits/noise/noise_00393.fits,988050567,,,,,,,,
noise_00394,NOISE,dataset/fits/noise/noise_00394.fits,1786762036,,,,,,,,
noise_00395,NOISE,dataset/fits/noise/noise_00395.fits,1480926283,,,,,,,,
noise_00396,NOISE,dataset/fits/noise/noise_00396.fits,1975190501,,,,,,,,
noise_00397,NOISE,dataset/fits/noise/noise_00397.fits,777072741,,,,,,,,
noise_00398,NOISE,dataset/fits/noise/noise_00398.fits,189257482,,,,,,,,
noise_00399,NOISE,dataset/fits/noise/noise_00399.fits,937831407,,,,,,,,
noise_00400,NOISE,dataset/fits/noise/noise_00400.fits,1813516353,,,,,,,,
noise_00401,NOISE,dataset/fits/noise/noise_00401.fits,227339357,,,,,,,,
noise_00402,NOISE,dataset/fits/noise/noise_00402.fits,522518149,,,,,,,,
noise_00403,NOISE,dataset/fits/noise/noise_00403.fits,935608213,,,,,,,,
noise_00404,NOISE,dataset/fits/noise/noise_00404.fits,1264591465,,,,,,,,
noise_00405,NOISE,dataset/fits/noise/noise_00405.fits,859959428,,,,,,,,
noise_00406,NOISE,dataset/fits/noise/noise_00406.fits,1125201001,,,,,,,,
noise_00407,NOISE,dataset/fits/noise/noise_00407.fits,168893344,,,,,,,,
noise_00408,NOISE,dataset/fits/noise/noise_00408.fits,849902502,,,,,,,,
noise_00409,NOISE,dataset/fits/noise/noise_00409.fits,1869436948,,,,,,,,
noise_00410,NOISE,dataset/fits/noise/noise_00410.fits,666309542,,,,,,,,
noise_00411,NOISE,dataset/fits/noise/noise_00411.fits,1601603676,,,,,,,,
noise_00412,NOISE,dataset/fits/noise/noise_00412.fits,729099226,,,,,,,,
noise_00413,NOISE,dataset/fits/noise/noise_00413.fits,475822376,,,,,,,,
noise_00414,NOISE,dataset/fits/noise/noise_00414.fits,715259423,,,,,,,,
noise_00415,NOISE,dataset/fits/noise/noise_00415.fits,1673142886,,,,,,,,
noise_00416,NOISE,dataset/fits/noise/noise_00416.fits,361062255,,,,,,,,
noise_00417,NOISE,dataset/fits/noise/noise_00417.fits,164023463,,,,,,,,
noise_00418,NOISE,dataset/fits/noise/noise_00418.fits,1096254511,,,,,,,,
noise_00419,NOISE,dataset/fits/noise/noise_00419.fits,1359839620,,,,,,,,
noise_00420,NOISE,dataset/fits/noise/noise_00420.fits,244870345,,,,,,,,
noise_00421,NOISE,dataset/fits/noise/noise_00421.fits,1139465184,,,,,,,,
noise_00422,NOISE,dataset/fits/noise/noise_00422.fits,1095113716,,,,,,,,
noise_00423,NOISE,dataset/fits/noise/noise_00423.fits,416405031,,,,,,,,
noise_00424,NOISE,dataset/fits/noise/noise_00424.fits,1945454254,,,,,,,,
noise_00425,NOISE,dataset/fits/noise/noise_00425.fits,1666937431,,,,,,,,
noise_00426,NOISE,dataset/fits/noise/noise_00426.fits,750277677,,,,,,,,
noise_00427,NOISE,dataset/fits/noise/noise_00427.fits,753980933,,,,,,,,
noise_00428,NOISE,dataset/fits/noise/noise_00428.fits,1562034728,,,,,,,,
noise_00429,NOISE,dataset/fits/noise/noise_00429.fits,2057768973,,,,,,,,
noise_00430,NOISE,dataset/fits/noise/noise_00430.fits,1758678724,,,,,,,,
noise_00431,NOISE,dataset/fits/noise/noise_00431.fits,1386078227,,,,,,,,
noise_00432,NOISE,dataset/fits/noise/noise_00432.fits,1750278656,,,,,,,,
noise_00433,NOISE,dataset/fits/noise/noise_00433.fits,317161505,,,,,,,,
noise_00434,NOISE,dataset/fits/noise/noise_00434.fits,507383491,,,,,,,,
noise_00435,NOISE,dataset/fits/noise/noise_00435.fits,220771046,,,,,,,,
noise_00436,NOISE,dataset/fits/noise/noise_00436.fits,314486570,,,,,,,,
noise_00437,NOISE,dataset/fits/noise/noise_00437.fits,549687574,,,,,,,,
noise_00438,NOISE,dataset/fits/noise/noise_00438.fits,423637969,,,,,,,,
noise_00439,NOISE,dataset/fits/noise/noise_00439.fits,372586318,,,,,,,,
noise_00440,NOISE,dataset/fits/noise/noise_00440.fits,1293641975,,,,,,,,
noise_00441,NOISE,dataset/fits/noise/noise_00441.fits,328285368,,,,,,,,
noise_00442,NOISE,dataset/fits/noise/noise_00442.fits,1632549910,,,,,,,,
noise_00443,NOISE,dataset/fits/noise/noise_00443.fits,1630267322,,,,,,,,
noise_00444,NOISE,dataset/fits/noise/noise_00444.fits,1407694895,,,,,,,,
noise_00445,NOISE,dataset/fits/noise/noise_00445.fits,161819928,,,,,,,,
noise_00446,NOISE,dataset/fits/noise/noise_00446.fits,380418404,,,,,,,,
noise_00447,NOISE,dataset/fits/noise/noise_00447.fits,2042884319,,,,,,,,
noise_00448,NOISE,dataset/fits/noise/noise_00448.fits,1659678633,,,,,,,,
noise_00449,NOISE,dataset/fits/noise/noise_00449.fits,1348509723,,,,,,,,
noise_00450,NOISE,dataset/fits/noise/noise_00450.fits,1061108237,,,,,,,,
noise_00451,NOISE,dataset/fits/noise/noise_00451.fits,996331631,,,,,,,,
noise_00452,NOISE,dataset/fits/noise/noise_00452.fits,1620160073,,,,,,,,
noise_00453,NOISE,dataset/fits/noise/noise_00453.fits,1210612728,,,,,,,,
noise_00454,NOISE,dataset/fits/noise/noise_00454.fits,1631823748,,,,,,,,
noise_00455,NOISE,dataset/fits/noise/noise_00455.fits,1244398248,,,,,,,,
noise_00456,NOISE,dataset/fits/noise/noise_00456.fits,964016699,,,,,,,,
noise_00457,NOISE,dataset/fits/noise/noise_00457.fits,1462722995,,,,,,,,
noise_00458,NOISE,dataset/fits/noise/noise_00458.fits,1984606148,,,,,,,,
noise_00459,NOISE,dataset/fits/noise/noise_00459.fits,1894184000,,,,,,,,
noise_00460,NOISE,dataset/fits/noise/noise_00460.fits,1212236878,,,,,,,,
noise_00461,NOISE,dataset/fits/noise/noise_00461.fits,1380814445,,,,,,,,
noise_00462,NOISE,dataset/fits/noise/noise_00462.fits,1364292752,,,,,,,,
noise_00463,NOISE,dataset/fits/noise/noise_00463.fits,2118561226,,,,,,,,
noise_00464,NOISE,dataset/fits/noise/noise_00464.fits,1341150308,,,,,,,,
noise_00465,NOISE,dataset/fits/noise/noise_00465.fits,694084401,,,,,,,,
noise_00466,NOISE,dataset/fits/noise/noise_00466.fits,1855956032,,,,,,,,
noise_00467,NOISE,dataset/fits/noise/noise_00467.fits,2085148770,,,,,,,,
noise_00468,NOISE,dataset/fits/noise/noise_00468.fits,1346939121,,,,,,,,
noise_00469,NOISE,dataset/fits/noise/noise_00469.fits,678903114,,,,,,,,
noise_00470,NOISE,dataset/fits/noise/noise_00470.fits,324178546,,,,,,,,
noise_00471,NOISE,dataset/fits/noise/noise_00471.fits,944383470,,,,,,,,
noise_00472,NOISE,dataset/fits/noise/noise_00472.fits,146643630,,,,,,,,
noise_00473,NOISE,dataset/fits/noise/noise_00473.fits,1007000364,,,,,,,,
noise_00474,NOISE,dataset/fits/noise/noise_00474.fits,949634582,,,,,,,,
noise_00475,NOISE,dataset/fits/noise/noise_00475.fits,1355889219,,,,,,,,
noise_00476,NOISE,dataset/fits/noise/noise_00476.fits,650301930,,,,,,,,
noise_00477,NOISE,dataset/fits/noise/noise_00477.fits,1710104973,,,,,,,,
noise_00478,NOISE,dataset/fits/noise/noise_00478.fits,589857204,,,,,,,,
noise_00479,NOISE,dataset/fits/noise/noise_00479.fits,1270064257,,,,,,,,
noise_00480,NOISE,dataset/fits/noise/noise_00480.fits,120628711,,,,,,,,
noise_00481,NOISE,dataset/fits/noise/noise_00481.fits,755790162,,,,,,,,
noise_00482,NOISE,dataset/fits/noise/noise_00482.fits,1089497669,,,,,,,,
noise_00483,NOISE,dataset/fits/noise/noise_00483.fits,159323232,,,,,,,,
noise_00484,NOISE,dataset/fits/noise/noise_00484.fits,666595781,,,,,,,,
noise_00485,NOISE,dataset/fits/noise/noise_00485.fits,991584437,,,,,,,,
noise_00486,NOISE,dataset/fits/noise/noise_00486.fits,970477641,,,,,,,,
noise_00487,NOISE,dataset/fits/noise/noise_00487.fits,80760956,,,,,,,,
noise_00488,NOISE,dataset/fits/noise/noise_00488.fits,122170460,,,,,,,,
noise_00489,NOISE,dataset/fits/noise/noise_00489.fits,791857963,,,,,,,,
noise_00490,NOISE,dataset/fits/noise/noise_00490.fits,1786054918,,,,,,,,
noise_00491,NOISE,dataset/fits/noise/noise_00491.fits,616493239,,,,,,,,
noise_00492,NOISE,dataset/fits/noise/noise_00492.fits,164778570,,,,,,,,
noise_00493,NOISE,dataset/fits/noise/noise_00493.fits,1384410699,,,,,,,,
noise_00494,NOISE,dataset/fits/noise/noise_00494.fits,1855962816,,,,,,,,
noise_00495,NOISE,dataset/fits/noise/noise_00495.fits,2098882933,,,,,,,,
noise_00496,NOISE,dataset/fits/noise/noise_00496.fits,1836728532,,,,,,,,
noise_00497,NOISE,dataset/fits/noise/noise_00497.fits,193910269,,,,,,,,
noise_00498,NOISE,dataset/fits/noise/noise_00498.fits,1320720451,,,,,,,,
noise_00499,NOISE,dataset/fits/noise/noise_00499.fits,1275776695,,,,,,,,
noise_00500,NOISE,dataset/fits/noise/noise_00500.fits,1088919850,,,,,,,,
noise_00501,NOISE,dataset/fits/noise/noise_00501.fits,825669839,,,,,,,,
noise_00502,NOISE,dataset/fits/noise/noise_00502.fits,993665720,,,,,,,,
noise_00503,NOISE,dataset/fits/noise/noise_00503.fits,1246247906,,,,,,,,
noise_00504,NOISE,dataset/fits/noise/noise_00504.fits,1190385335,,,,,,,,
noise_00505,NOISE,dataset/fits/noise/noise_00505.fits,2049196483,,,,,,,,
noise_00506,NOISE,dataset/fits/noise/noise_00506.fits,1700415774,,,,,,,,
noise_00507,NOISE,dataset/fits/noise/noise_00507.fits,1586820853,,,,,,,,
noise_00508,NOISE,dataset/fits/noise/noise_00508.fits,1923880716,,,,,,,,
noise_00509,NOISE,dataset/fits/noise/noise_00509.fits,88095607,,,,,,,,
noise_00510,NOISE,dataset/fits/noise/noise_00510.fits,965795766,,,,,,,,
noise_00511,NOISE,dataset/fits/noise/noise_00511.fits,1952169918,,,,,,,,
noise_00512,NOISE,dataset/fits/noise/noise_00512.fits,1739066437,,,,,,,,
noise_00513,NOISE,dataset/fits/noise/noise_00513.fits,1227623388,,,,,,,,
noise_00514,NOISE,dataset/fits/noise/noise_00514.fits,1399810285,,,,,,,,
noise_00515,NOISE,dataset/fits/noise/noise_00515.fits,404241178,,,,,,,,
noise_00516,NOISE,dataset/fits/noise/noise_00516.fits,690473472,,,,,,,,
noise_00517,NOISE,dataset/fits/noise/noise_00517.fits,1299240137,,,,,,,,
noise_00518,NOISE,dataset/fits/noise/noise_00518.fits,1021405555,,,,,,,,
noise_00519,NOISE,dataset/fits/noise/noise_00519.fits,1076678090,,,,,,,,
noise_00520,NOISE,dataset/fits/noise/noise_00520.fits,323971685,,,,,,,,
noise_00521,NOISE,dataset/fits/noise/noise_00521.fits,2056693114,,,,,,,,
noise_00522,NOISE,dataset/fits/noise/noise_00522.fits,132872768,,,,,,,,
noise_00523,NOISE,dataset/fits/noise/noise_00523.fits,967491023,,,,,,,,
noise_00524,NOISE,dataset/fits/noise/noise_00524.fits,222268590,,,,,,,,
noise_00525,NOISE,dataset/fits/noise/noise_00525.fits,1741537965,,,,,,,,
noise_00526,NOISE,dataset/fits/noise/noise_00526.fits,1930860164,,,,,,,,
noise_00527,NOISE,dataset/fits/noise/noise_00527.fits,1798253807,,,,,,,,
noise_00528,NOISE,dataset/fits/noise/noise_00528.fits,737527001,,,,,,,,
noise_00529,NOISE,dataset/fits/noise/noise_00529.fits,2109656975,,,,,,,,
noise_00530,NOISE,dataset/fits/noise/noise_00530.fits,1533980972,,,,,,,,
noise_00531,NOISE,dataset/fits/noise/noise_00531.fits,181095426,,,,,,,,
noise_00532,NOISE,dataset/fits/noise/noise_00532.fits,1083510734,,,,,,,,
noise_00533,NOISE,dataset/fits/noise/noise_00533.fits,1387547364,,,,,,,,
noise_00534,NOISE,dataset/fits/noise/noise_00534.fits,370567446,,,,,,,,
noise_00535,NOISE,dataset/fits/noise/noise_00535.fits,84057081,,,,,,,,
noise_00536,NOISE,dataset/fits/noise/noise_00536.fits,532025596,,,,,,,,
noise_00537,NOISE,dataset/fits/noise/noise_00537.fits,1519606039,,,,,,,,
noise_00538,NOISE,dataset/fits/noise/noise_00538.fits,940078730,,,,,,,,
noise_00539,NOISE,dataset/fits/noise/noise_00539.fits,2128126288,,,,,,,,
noise_00540,NOISE,dataset/fits/noise/noise_00540.fits,943651113,,,,,,,,
noise_00541,NOISE,dataset/fits/noise/noise_00541.fits,1125428655,,,,,,,,
noise_00542,NOISE,dataset/fits/noise/noise_00542.fits,1122592852,,,,,,,,
noise_00543,NOISE,dataset/fits/noise/noise_00543.fits,1309547148,,,,,,,,
noise_00544,NOISE,dataset/fits/noise/noise_00544.fits,340904893,,,,,,,,
noise_00545,NOISE,dataset/fits/noise/noise_00545.fits,781464915,,,,,,,,
noise_00546,NOISE,dataset/fits/noise/noise_00546.fits,800693536,,,,,,,,
noise_00547,NOISE,dataset/fits/noise/noise_00547.fits,1971254253,,,,,,,,
noise_00548,NOISE,dataset/fits/noise/noise_00548.fits,607509344,,,,,,,,
noise_00549,NOISE,dataset/fits/noise/noise_00549.fits,831970736,,,,,,,,
noise_00550,NOISE,dataset/fits/noise/noise_00550.fits,877825589,,,,,,,,
noise_00551,NOISE,dataset/fits/noise/noise_00551.fits,1663150465,,,,,,,,
noise_00552,NOISE,dataset/fits/noise/noise_00552.fits,726637914,,,,,,,,
noise_00553,NOISE,dataset/fits/noise/noise_00553.fits,1457921752,,,,,,,,
