sample_id,true_label,source_true_label,y_true,score_vlm,score_external,vlm_predicted_label,external_predicted_label,external_n_candidates,external_aggregation
sample_001083,NON_FRB,RFI,0,0.1,0.23564623296260834,NON_FRB,NON_FRB,1,max
sample_001084,NON_FRB,RFI,0,0.15,0.11778522282838821,NON_FRB,NON_FRB,1,max
sample_001085,NON_FRB,RFI,0,0.15,0.06620831787586212,NON_FRB,NON_FRB,1,max
sample_001086,NON_FRB,RFI,0,0.85,0.8752631545066833,FRB,FRB,3,max
sample_001087,NON_FRB,RFI,0,0.05,0.05612969398498535,NON_FRB,NON_FRB,1,max
sample_001088,NON_FRB,RFI,0,0.1,0.8018252849578857,NON_FRB,FRB,6,max
sample_001089,NON_FRB,RFI,0,0.15,0.7301068305969238,NON_FRB,FRB,2,max
sample_001090,NON_FRB,RFI,0,0.15,0.07174480706453323,NON_FRB,NON_FRB,1,max
sample_001091,NON_FRB,RFI,0,0.1,0.901145339012146,NON_FRB,FRB,4,max
sample_001092,NON_FRB,RFI,0,0.15,0.07062066346406937,NON_FRB,NON_FRB,1,max
sample_001093,NON_FRB,RFI,0,0.1,0.9530993700027466,NON_FRB,FRB,2,max
sample_001094,NON_FRB,RFI,0,0.1,0.1942375749349594,NON_FRB,NON_FRB,1,max
sample_001095,NON_FRB,RFI,0,0.1,0.11425644904375076,NON_FRB,NON_FRB,1,max
sample_001096,NON_FRB,RFI,0,0.1,0.130913645029068,NON_FRB,NON_FRB,1,max
sample_001097,NON_FRB,RFI,0,0.15,0.05166257917881012,NON_FRB,NON_FRB,1,max
sample_001098,NON_FRB,RFI,0,0.15,0.4587642252445221,NON_FRB,NON_FRB,1,max
sample_001099,NON_FRB,RFI,0,0.15,0.1159968450665474,NON_FRB,NON_FRB,1,max
sample_001100,NON_FRB,RFI,0,0.1,0.14306074380874634,NON_FRB,NON_FRB,1,max
sample_001101,NON_FRB,RFI,0,0.1,0.8030489683151245,NON_FRB,FRB,2,max
sample_001102,NON_FRB,RFI,0,0.1,0.7662484049797058,NON_FRB,FRB,2,max
sample_001103,NON_FRB,RFI,0,0.15,0.23349404335021973,NON_FRB,NON_FRB,1,max
sample_001104,NON_FRB,RFI,0,0.15,0.27221277356147766,NON_FRB,NON_FRB,1,max
sample_001105,NON_FRB,RFI,0,0.1,0.8322340250015259,NON_FRB,FRB,2,max
sample_001106,NON_FRB,RFI,0,0.1,0.29383987188339233,NON_FRB,NON_FRB,1,max
sample_001107,NON_FRB,RFI,0,0.1,0.07773182541131973,NON_FRB,NON_FRB,1,max
sample_001108,NON_FRB,RFI,0,0.15,0.02393944002687931,NON_FRB,NON_FRB,1,max
sample_001109,NON_FRB,RFI,0,0.1,0.8325262665748596,NON_FRB,FRB,2,max
sample_001110,NON_FRB,RFI,0,0.05,0.031978096812963486,NON_FRB,NON_FRB,1,max
sample_001111,NON_FRB,RFI,0,0.15,0.1353640854358673,NON_FRB,NON_FRB,1,max
sample_001112,NON_FRB,RFI,0,0.1,0.23218220472335815,NON_FRB,NON_FRB,1,max
sample_001113,NON_FRB,RFI,0,0.15,0.06442082673311234,NON_FRB,NON_FRB,1,max
sample_001114,NON_FRB,RFI,0,0.05,0.5189630389213562,NON_FRB,FRB,9,max
sample_001115,NON_FRB,RFI,0,0.15,0.21084780991077423,NON_FRB,NON_FRB,1,max
sample_001116,NON_FRB,RFI,0,0.15,0.022533172741532326,NON_FRB,NON_FRB,1,max
sample_001117,NON_FRB,RFI,0,0.15,0.15075244009494781,NON_FRB,NON_FRB,1,max
sample_001118,NON_FRB,RFI,0,0.15,0.20614919066429138,NON_FRB,NON_FRB,1,max
sample_001119,NON_FRB,RFI,0,0.05,0.6676766872406006,NON_FRB,FRB,24,max
sample_001120,NON_FRB,RFI,0,0.15,0.1726345270872116,NON_FRB,NON_FRB,1,max
sample_001121,NON_FRB,RFI,0,0.1,0.08390551805496216,NON_FRB,NON_FRB,1,max
sample_001122,NON_FRB,RFI,0,0.1,0.032614026218652725,NON_FRB,NON_FRB,1,max
sample_001123,NON_FRB,RFI,0,0.15,0.09843523055315018,NON_FRB,NON_FRB,1,max
sample_001124,NON_FRB,RFI,0,0.9,0.9452494978904724,FRB,FRB,15,max
sample_001125,NON_FRB,RFI,0,0.05,0.06501946598291397,NON_FRB,NON_FRB,1,max
sample_001126,NON_FRB,RFI,0,0.15,0.06310468912124634,NON_FRB,NON_FRB,1,max
sample_001127,NON_FRB,RFI,0,0.15,0.15557992458343506,NON_FRB,NON_FRB,1,max
sample_001128,NON_FRB,RFI,0,0.1,0.01494745071977377,NON_FRB,NON_FRB,1,max
sample_001129,NON_FRB,RFI,0,0.15,0.060117240995168686,NON_FRB,NON_FRB,1,max
sample_001130,NON_FRB,RFI,0,0.15,0.06319433450698853,NON_FRB,NON_FRB,1,max
sample_001131,NON_FRB,RFI,0,0.15,0.06929193437099457,NON_FRB,NON_FRB,1,max
sample_001132,NON_FRB,RFI,0,0.9,0.9563478231430054,FRB,FRB,2,max
sample_001133,NON_FRB,RFI,0,0.15,0.035022519528865814,NON_FRB,NON_FRB,1,max
sample_001134,NON_FRB,RFI,0,0.15,0.03413127735257149,NON_FRB,NON_FRB,1,max
sample_001135,NON_FRB,RFI,0,0.1,0.06578747183084488,NON_FRB,NON_FRB,1,max
sample_001136,NON_FRB,RFI,0,0.15,0.0497322715818882,NON_FRB,NON_FRB,1,max
sample_001137,NON_FRB,RFI,0,0.15,0.09853250533342361,NON_FRB,NON_FRB,1,max
sample_001138,NON_FRB,RFI,0,0.15,0.2411312758922577,NON_FRB,NON_FRB,1,max
sample_001139,NON_FRB,RFI,0,0.05,0.13333161175251007,NON_FRB,NON_FRB,1,max
sample_001140,NON_FRB,RFI,0,0.1,0.20068730413913727,NON_FRB,NON_FRB,1,max
sample_001141,NON_FRB,RFI,0,0.15,0.10997491329908371,NON_FRB,NON_FRB,1,max
sample_001142,NON_FRB,RFI,0,0.15,0.07536700367927551,NON_FRB,NON_FRB,1,max
sample_001143,NON_FRB,RFI,0,0.15,0.11813918501138687,NON_FRB,NON_FRB,1,max
sample_001144,NON_FRB,RFI,0,0.15,0.262531042098999,NON_FRB,NON_FRB,1,max
sample_001145,NON_FRB,RFI,0,0.1,0.022656869143247604,NON_FRB,NON_FRB,1,max
sample_001146,NON_FRB,RFI,0,0.15,0.5978496074676514,NON_FRB,FRB,1,max
sample_001147,NON_FRB,RFI,0,0.05,0.11567205935716629,NON_FRB,NON_FRB,1,max
sample_001148,NON_FRB,RFI,0,0.15,0.0872446596622467,NON_FRB,NON_FRB,1,max
sample_001149,NON_FRB,RFI,0,0.05,0.8213260769844055,NON_FRB,FRB,2,max
sample_001150,NON_FRB,RFI,0,0.15,0.05790199339389801,NON_FRB,NON_FRB,1,max
sample_001151,NON_FRB,RFI,0,0.1,0.9407631158828735,NON_FRB,FRB,2,max
sample_001152,NON_FRB,RFI,0,0.15,0.08289361000061035,NON_FRB,NON_FRB,1,max
sample_001153,NON_FRB,RFI,0,0.15,0.06427183747291565,NON_FRB,NON_FRB,1,max
sample_001154,NON_FRB,RFI,0,0.15,0.055167313665151596,NON_FRB,NON_FRB,1,max
sample_001155,NON_FRB,RFI,0,0.15,0.14638689160346985,NON_FRB,NON_FRB,1,max
sample_001156,NON_FRB,RFI,0,0.1,0.08688751608133316,NON_FRB,NON_FRB,1,max
sample_001157,NON_FRB,RFI,0,0.1,0.8216463327407837,NON_FRB,FRB,2,max
sample_001158,NON_FRB,RFI,0,0.1,0.966281533241272,NON_FRB,FRB,2,max
sample_001159,NON_FRB,RFI,0,0.1,0.8882623910903931,NON_FRB,FRB,2,max
sample_001160,NON_FRB,RFI,0,0.15,0.19445912539958954,NON_FRB,NON_FRB,1,max
sample_001161,NON_FRB,RFI,0,0.05,0.25952714681625366,NON_FRB,NON_FRB,1,max
sample_001162,NON_FRB,RFI,0,0.15,0.3451453149318695,NON_FRB,NON_FRB,1,max
sample_001163,NON_FRB,RFI,0,0.15,0.19756583869457245,NON_FRB,NON_FRB,1,max
sample_001164,NON_FRB,RFI,0,0.1,0.08611524850130081,NON_FRB,NON_FRB,1,max
sample_001165,NON_FRB,RFI,0,0.15,0.8998135328292847,NON_FRB,FRB,2,max
sample_001166,NON_FRB,RFI,0,0.1,0.06826688349246979,NON_FRB,NON_FRB,1,max
sample_001167,NON_FRB,RFI,0,0.15,0.5593271255493164,NON_FRB,FRB,1,max
sample_001168,NON_FRB,RFI,0,0.15,0.052427686750888824,NON_FRB,NON_FRB,1,max
sample_001169,NON_FRB,RFI,0,0.15,0.7365269660949707,NON_FRB,FRB,2,max
sample_001170,NON_FRB,RFI,0,0.1,0.9703251123428345,NON_FRB,FRB,2,max
sample_001171,NON_FRB,RFI,0,0.15,0.08082988113164902,NON_FRB,NON_FRB,1,max
sample_001172,NON_FRB,RFI,0,0.15,0.12583304941654205,NON_FRB,NON_FRB,1,max
sample_001173,NON_FRB,RFI,0,0.1,0.05834770202636719,NON_FRB,NON_FRB,1,max
sample_001174,NON_FRB,RFI,0,0.05,0.06165781244635582,NON_FRB,NON_FRB,1,max
sample_001175,NON_FRB,RFI,0,0.15,0.3306894302368164,NON_FRB,NON_FRB,1,max
sample_001176,NON_FRB,RFI,0,0.05,0.034750159829854965,NON_FRB,NON_FRB,1,max
sample_001177,NON_FRB,RFI,0,0.15,0.14694039523601532,NON_FRB,NON_FRB,1,max
sample_001178,NON_FRB,RFI,0,0.1,0.07083535194396973,NON_FRB,NON_FRB,1,max
sample_001179,NON_FRB,RFI,0,0.1,0.38786983489990234,NON_FRB,NON_FRB,1,max
sample_001180,NON_FRB,RFI,0,0.15,0.042604684829711914,NON_FRB,NON_FRB,1,max
sample_001181,NON_FRB,RFI,0,0.1,0.4892013669013977,NON_FRB,NON_FRB,1,max
sample_001182,NON_FRB,RFI,0,0.9,0.7721484899520874,FRB,FRB,2,max
sample_001183,NON_FRB,RFI,0,0.15,0.06371809542179108,NON_FRB,NON_FRB,1,max
sample_001184,NON_FRB,RFI,0,0.9,0.6332963705062866,FRB,FRB,3,max
sample_001185,NON_FRB,RFI,0,0.1,0.9125868678092957,NON_FRB,FRB,5,max
sample_001186,NON_FRB,RFI,0,0.1,0.17310462892055511,NON_FRB,NON_FRB,1,max
sample_001187,NON_FRB,RFI,0,0.1,0.8468623161315918,NON_FRB,FRB,2,max
sample_001188,NON_FRB,RFI,0,0.1,0.9860104322433472,NON_FRB,FRB,2,max
sample_001189,NON_FRB,RFI,0,0.15,0.2175355851650238,NON_FRB,NON_FRB,1,max
sample_001190,NON_FRB,RFI,0,0.15,0.21168264746665955,NON_FRB,NON_FRB,1,max
sample_001191,NON_FRB,RFI,0,0.1,0.08397386968135834,NON_FRB,NON_FRB,1,max
sample_001192,NON_FRB,RFI,0,0.15,0.1361387073993683,NON_FRB,NON_FRB,1,max
sample_001193,NON_FRB,RFI,0,0.05,0.08087129145860672,NON_FRB,NON_FRB,1,max
sample_001194,NON_FRB,RFI,0,0.1,0.1070827916264534,NON_FRB,NON_FRB,1,max
sample_001195,NON_FRB,RFI,0,0.05,0.014586257748305798,NON_FRB,NON_FRB,1,max
sample_001196,NON_FRB,RFI,0,0.1,0.1558384895324707,NON_FRB,NON_FRB,1,max
sample_001197,NON_FRB,RFI,0,0.1,0.39825892448425293,NON_FRB,NON_FRB,1,max
sample_001198,NON_FRB,RFI,0,0.15,0.06921651214361191,NON_FRB,NON_FRB,1,max
sample_001199,NON_FRB,RFI,0,0.1,0.04966625198721886,NON_FRB,NON_FRB,1,max
sample_001200,NON_FRB,RFI,0,0.05,0.08139429241418839,NON_FRB,NON_FRB,1,max
sample_001201,NON_FRB,RFI,0,0.15,0.9633121490478516,NON_FRB,FRB,2,max
sample_001202,NON_FRB,RFI,0,0.1,0.9727957248687744,NON_FRB,FRB,2,max
sample_001203,NON_FRB,RFI,0,0.15,0.07677020877599716,NON_FRB,NON_FRB,1,max
sample_001204,NON_FRB,RFI,0,0.15,0.5034645795822144,NON_FRB,FRB,1,max
sample_001205,NON_FRB,RFI,0,0.1,0.09347914904356003,NON_FRB,NON_FRB,1,max
sample_001206,NON_FRB,RFI,0,0.05,0.23220865428447723,NON_FRB,NON_FRB,1,max
sample_001207,NON_FRB,RFI,0,0.1,0.8071290254592896,NON_FRB,FRB,2,max
sample_001208,NON_FRB,RFI,0,0.1,0.1700681746006012,NON_FRB,NON_FRB,1,max
sample_001209,NON_FRB,RFI,0,0.15,0.16518765687942505,NON_FRB,NON_FRB,1,max
sample_001210,NON_FRB,RFI,0,0.1,0.11620009690523148,NON_FRB,NON_FRB,1,max
sample_001211,NON_FRB,RFI,0,0.15,0.14416252076625824,NON_FRB,NON_FRB,1,max
sample_001212,NON_FRB,RFI,0,0.15,0.043788328766822815,NON_FRB,NON_FRB,1,max
sample_001213,NON_FRB,RFI,0,0.1,0.5019944310188293,NON_FRB,FRB,1,max
sample_001214,NON_FRB,RFI,0,0.15,0.06474417448043823,NON_FRB,NON_FRB,1,max
sample_001215,NON_FRB,RFI,0,0.15,0.22434088587760925,NON_FRB,NON_FRB,1,max
sample_001216,NON_FRB,RFI,0,0.15,0.02802480384707451,NON_FRB,NON_FRB,1,max
sample_001217,NON_FRB,RFI,0,0.15,0.0806083157658577,NON_FRB,NON_FRB,1,max
sample_001218,NON_FRB,RFI,0,0.05,0.039858411997556686,NON_FRB,NON_FRB,1,max
sample_001219,NON_FRB,RFI,0,0.05,0.3111358880996704,NON_FRB,NON_FRB,1,max
sample_001220,NON_FRB,RFI,0,0.05,0.2083878219127655,NON_FRB,NON_FRB,1,max
sample_001221,NON_FRB,RFI,0,0.15,0.09577180445194244,NON_FRB,NON_FRB,1,max
sample_001222,NON_FRB,RFI,0,0.85,0.6189393997192383,FRB,FRB,2,max
sample_001223,NON_FRB,RFI,0,0.85,0.4631703495979309,FRB,NON_FRB,1,max
sample_001224,NON_FRB,RFI,0,0.05,0.10397800803184509,NON_FRB,NON_FRB,1,max
sample_001225,NON_FRB,RFI,0,0.15,0.1309274137020111,NON_FRB,NON_FRB,1,max
sample_001226,NON_FRB,RFI,0,0.1,0.736739456653595,NON_FRB,FRB,6,max
sample_001227,NON_FRB,RFI,0,0.15,0.07870082557201385,NON_FRB,NON_FRB,1,max
sample_001228,NON_FRB,RFI,0,0.05,0.05758480355143547,NON_FRB,NON_FRB,1,max
sample_001229,NON_FRB,RFI,0,0.1,0.34675517678260803,NON_FRB,NON_FRB,1,max
sample_001230,NON_FRB,RFI,0,0.85,0.7100521922111511,FRB,FRB,7,max
sample_001231,NON_FRB,RFI,0,0.1,0.15213370323181152,NON_FRB,NON_FRB,1,max
sample_001232,NON_FRB,RFI,0,0.05,0.06181280314922333,NON_FRB,NON_FRB,1,max
sample_001233,NON_FRB,RFI,0,0.1,0.8460505604743958,NON_FRB,FRB,3,max
sample_001234,NON_FRB,RFI,0,0.15,0.06532979011535645,NON_FRB,NON_FRB,1,max
sample_001235,NON_FRB,RFI,0,0.15,0.05286693200469017,NON_FRB,NON_FRB,1,max
sample_001236,NON_FRB,RFI,0,0.1,0.082867331802845,NON_FRB,NON_FRB,1,max
sample_001237,NON_FRB,RFI,0,0.1,0.5452548265457153,NON_FRB,FRB,2,max
sample_001238,NON_FRB,RFI,0,0.1,0.04753291234374046,NON_FRB,NON_FRB,1,max
sample_001239,NON_FRB,RFI,0,0.1,0.9128155708312988,NON_FRB,FRB,2,max
sample_001240,NON_FRB,RFI,0,0.85,0.8960531949996948,FRB,FRB,2,max
sample_001241,NON_FRB,RFI,0,0.1,0.6884418725967407,NON_FRB,FRB,4,max
sample_001242,NON_FRB,RFI,0,0.15,0.04573109373450279,NON_FRB,NON_FRB,1,max
sample_001243,NON_FRB,RFI,0,0.15,0.1011553704738617,NON_FRB,NON_FRB,1,max
sample_001244,NON_FRB,RFI,0,0.1,0.8043665289878845,NON_FRB,FRB,2,max
sample_001245,NON_FRB,RFI,0,0.15,0.09496669471263885,NON_FRB,NON_FRB,1,max
sample_001246,NON_FRB,RFI,0,0.15,0.8649245500564575,NON_FRB,FRB,4,max
sample_001247,NON_FRB,RFI,0,0.1,0.40223199129104614,NON_FRB,NON_FRB,1,max
sample_001248,NON_FRB,RFI,0,0.15,0.045938801020383835,NON_FRB,NON_FRB,1,max
sample_001249,NON_FRB,RFI,0,0.05,0.3587190508842468,NON_FRB,NON_FRB,1,max
sample_001250,NON_FRB,RFI,0,0.15,0.9081450700759888,NON_FRB,FRB,6,max
sample_001251,NON_FRB,RFI,0,0.15,0.0509473942220211,NON_FRB,NON_FRB,1,max
sample_001252,NON_FRB,RFI,0,0.9,0.9193606376647949,FRB,FRB,2,max
sample_001253,NON_FRB,RFI,0,0.15,0.03774913027882576,NON_FRB,NON_FRB,1,max
sample_001254,NON_FRB,RFI,0,0.05,0.8872696757316589,NON_FRB,FRB,1,max
sample_001255,NON_FRB,RFI,0,0.15,0.07025368511676788,NON_FRB,NON_FRB,1,max
sample_001256,NON_FRB,RFI,0,0.05,0.13244889676570892,NON_FRB,NON_FRB,1,max
sample_001257,NON_FRB,RFI,0,0.05,0.35980224609375,NON_FRB,NON_FRB,1,max
sample_001258,NON_FRB,RFI,0,0.15,0.07670983672142029,NON_FRB,NON_FRB,1,max
sample_001259,NON_FRB,RFI,0,0.15,0.5921566486358643,NON_FRB,FRB,1,max
sample_001260,NON_FRB,RFI,0,0.15,0.10422424226999283,NON_FRB,NON_FRB,1,max
sample_001261,NON_FRB,RFI,0,0.15,0.031420186161994934,NON_FRB,NON_FRB,1,max
sample_001262,NON_FRB,RFI,0,0.1,0.9473307132720947,NON_FRB,FRB,2,max
sample_001263,NON_FRB,RFI,0,0.15,0.4838201105594635,NON_FRB,NON_FRB,1,max
sample_001264,NON_FRB,RFI,0,0.05,0.03753523528575897,NON_FRB,NON_FRB,1,max
sample_001265,NON_FRB,RFI,0,0.15,0.03927542641758919,NON_FRB,NON_FRB,1,max
sample_001266,NON_FRB,RFI,0,0.15,0.07857193797826767,NON_FRB,NON_FRB,1,max
sample_001267,NON_FRB,RFI,0,0.15,0.9753598570823669,NON_FRB,FRB,2,max
sample_001268,NON_FRB,RFI,0,0.05,0.21719104051589966,NON_FRB,NON_FRB,1,max
sample_001269,NON_FRB,RFI,0,0.1,0.15420113503932953,NON_FRB,NON_FRB,1,max
sample_001270,NON_FRB,RFI,0,0.1,0.1549060046672821,NON_FRB,NON_FRB,1,max
sample_001271,NON_FRB,RFI,0,0.15,0.02668539248406887,NON_FRB,NON_FRB,1,max
sample_001272,NON_FRB,RFI,0,0.1,0.9325361847877502,NON_FRB,FRB,4,max
sample_001273,NON_FRB,RFI,0,0.05,0.14921842515468597,NON_FRB,NON_FRB,1,max
sample_001274,NON_FRB,RFI,0,0.05,0.18938089907169342,NON_FRB,NON_FRB,1,max
sample_001275,NON_FRB,RFI,0,0.1,0.31403639912605286,NON_FRB,NON_FRB,1,max
sample_001276,NON_FRB,RFI,0,0.15,0.8650288581848145,NON_FRB,FRB,2,max
sample_001277,NON_FRB,RFI,0,0.1,0.058476194739341736,NON_FRB,NON_FRB,1,max
sample_001278,NON_FRB,RFI,0,0.05,0.2454252541065216,NON_FRB,NON_FRB,1,max
sample_001279,NON_FRB,RFI,0,0.15,0.07842431962490082,NON_FRB,NON_FRB,1,max
sample_001280,NON_FRB,RFI,0,0.15,0.019658725708723068,NON_FRB,NON_FRB,1,max
sample_001281,NON_FRB,RFI,0,0.15,0.038932546973228455,NON_FRB,NON_FRB,1,max
sample_001282,NON_FRB,RFI,0,0.1,0.8363991379737854,NON_FRB,FRB,2,max
sample_001283,NON_FRB,RFI,0,0.15,0.08712518215179443,NON_FRB,NON_FRB,1,max
sample_001284,NON_FRB,RFI,0,0.05,0.08882907778024673,NON_FRB,NON_FRB,1,max
sample_001285,NON_FRB,RFI,0,0.05,0.5574014782905579,NON_FRB,FRB,2,max
sample_001286,NON_FRB,RFI,0,0.1,0.09896168112754822,NON_FRB,NON_FRB,1,max
sample_001287,NON_FRB,RFI,0,0.1,0.048762738704681396,NON_FRB,NON_FRB,1,max
sample_001288,NON_FRB,RFI,0,0.15,0.04417417570948601,NON_FRB,NON_FRB,1,max
sample_001289,NON_FRB,RFI,0,0.15,0.08442705869674683,NON_FRB,NON_FRB,1,max
sample_001290,NON_FRB,RFI,0,0.15,0.11304017901420593,NON_FRB,NON_FRB,1,max
sample_001291,NON_FRB,RFI,0,0.05,0.045445218682289124,NON_FRB,NON_FRB,1,max
sample_001292,NON_FRB,RFI,0,0.15,0.14717622101306915,NON_FRB,NON_FRB,1,max
sample_001293,NON_FRB,RFI,0,0.9,0.39922961592674255,FRB,NON_FRB,1,max
sample_001294,NON_FRB,RFI,0,0.1,0.18635894358158112,NON_FRB,NON_FRB,1,max
sample_001295,NON_FRB,RFI,0,0.15,0.46844109892845154,NON_FRB,NON_FRB,1,max
sample_001296,NON_FRB,RFI,0,0.1,0.7995249032974243,NON_FRB,FRB,2,max
sample_001297,NON_FRB,RFI,0,0.15,0.1278107911348343,NON_FRB,NON_FRB,1,max
sample_001298,NON_FRB,RFI,0,0.15,0.2524813115596771,NON_FRB,NON_FRB,1,max
sample_001299,NON_FRB,RFI,0,0.15,0.5145890116691589,NON_FRB,FRB,1,max
sample_001300,NON_FRB,RFI,0,0.1,0.7034574151039124,NON_FRB,FRB,1,max
sample_001301,NON_FRB,RFI,0,0.05,0.20479607582092285,NON_FRB,NON_FRB,1,max
sample_001302,NON_FRB,RFI,0,0.15,0.05703117325901985,NON_FRB,NON_FRB,1,max
sample_001303,NON_FRB,RFI,0,0.05,0.15928976237773895,NON_FRB,NON_FRB,1,max
sample_001304,NON_FRB,RFI,0,0.1,0.06138976663351059,NON_FRB,NON_FRB,1,max
sample_001305,NON_FRB,RFI,0,0.05,0.7788451910018921,NON_FRB,FRB,2,max
sample_001306,NON_FRB,RFI,0,0.15,0.01951819285750389,NON_FRB,NON_FRB,1,max
sample_001307,NON_FRB,RFI,0,0.15,0.03551243618130684,NON_FRB,NON_FRB,1,max
sample_001308,NON_FRB,RFI,0,0.05,0.02524534799158573,NON_FRB,NON_FRB,1,max
sample_001309,NON_FRB,RFI,0,0.15,0.11128688603639603,NON_FRB,NON_FRB,1,max
sample_001310,NON_FRB,RFI,0,0.1,0.8572181463241577,NON_FRB,FRB,2,max
sample_001311,NON_FRB,RFI,0,0.15,0.8569406867027283,NON_FRB,FRB,1,max
sample_001312,NON_FRB,RFI,0,0.15,0.1415620744228363,NON_FRB,NON_FRB,1,max
sample_001313,NON_FRB,RFI,0,0.1,0.8680725693702698,NON_FRB,FRB,2,max
sample_001314,NON_FRB,RFI,0,0.15,0.03771163150668144,NON_FRB,NON_FRB,1,max
sample_001315,NON_FRB,RFI,0,0.15,0.03726087510585785,NON_FRB,NON_FRB,1,max
sample_001316,NON_FRB,RFI,0,0.1,0.7570832371711731,NON_FRB,FRB,2,max
sample_001317,NON_FRB,RFI,0,0.1,0.12127365916967392,NON_FRB,NON_FRB,1,max
sample_001318,NON_FRB,RFI,0,0.15,0.24909323453903198,NON_FRB,NON_FRB,1,max
sample_001319,NON_FRB,RFI,0,0.05,0.49345147609710693,NON_FRB,NON_FRB,1,max
sample_001320,NON_FRB,RFI,0,0.05,0.20763911306858063,NON_FRB,NON_FRB,1,max
sample_001321,NON_FRB,RFI,0,0.05,0.27121859788894653,NON_FRB,NON_FRB,1,max
sample_001322,NON_FRB,RFI,0,0.1,0.7394053339958191,NON_FRB,FRB,4,max
sample_001323,NON_FRB,RFI,0,0.15,0.029135746881365776,NON_FRB,NON_FRB,1,max
sample_001324,NON_FRB,RFI,0,0.15,0.08144555985927582,NON_FRB,NON_FRB,1,max
sample_001325,NON_FRB,RFI,0,0.15,0.08923646807670593,NON_FRB,NON_FRB,1,max
sample_001326,NON_FRB,RFI,0,0.1,0.9904378056526184,NON_FRB,FRB,2,max
sample_001327,NON_FRB,RFI,0,0.15,0.10461094230413437,NON_FRB,NON_FRB,1,max
sample_001328,NON_FRB,RFI,0,0.1,0.2235514223575592,NON_FRB,NON_FRB,1,max
sample_001329,NON_FRB,RFI,0,0.1,0.1833493709564209,NON_FRB,NON_FRB,1,max
sample_001330,NON_FRB,RFI,0,0.15,0.09527713805437088,NON_FRB,NON_FRB,1,max
sample_001331,NON_FRB,RFI,0,0.05,0.3586679995059967,NON_FRB,NON_FRB,1,max
sample_001332,NON_FRB,RFI,0,0.05,0.3079783320426941,NON_FRB,NON_FRB,1,max
sample_001333,NON_FRB,RFI,0,0.15,0.048640813678503036,NON_FRB,NON_FRB,1,max
sample_001334,NON_FRB,RFI,0,0.05,0.15866436064243317,NON_FRB,NON_FRB,1,max
sample_001335,NON_FRB,RFI,0,0.15,0.0457819402217865,NON_FRB,NON_FRB,1,max
sample_001336,NON_FRB,RFI,0,0.85,0.8261712789535522,FRB,FRB,3,max
sample_001337,NON_FRB,RFI,0,0.15,0.24577642977237701,NON_FRB,NON_FRB,1,max
sample_001338,NON_FRB,RFI,0,0.1,0.555945873260498,NON_FRB,FRB,1,max
sample_001339,NON_FRB,RFI,0,0.05,0.12420521676540375,NON_FRB,NON_FRB,1,max
sample_001340,NON_FRB,RFI,0,0.15,0.11603973805904388,NON_FRB,NON_FRB,1,max
sample_001341,NON_FRB,RFI,0,0.15,0.41447824239730835,NON_FRB,NON_FRB,1,max
sample_001342,NON_FRB,RFI,0,0.1,0.3294115960597992,NON_FRB,NON_FRB,1,max
sample_001343,NON_FRB,RFI,0,0.1,0.05692441016435623,NON_FRB,NON_FRB,1,max
sample_001344,NON_FRB,RFI,0,0.05,0.5967990159988403,NON_FRB,FRB,22,max
sample_001345,NON_FRB,RFI,0,0.15,0.0854516327381134,NON_FRB,NON_FRB,1,max
sample_001346,NON_FRB,RFI,0,0.1,0.9621172547340393,NON_FRB,FRB,2,max
sample_001347,NON_FRB,RFI,0,0.15,0.05138928070664406,NON_FRB,NON_FRB,1,max
sample_001348,NON_FRB,RFI,0,0.15,0.2117910236120224,NON_FRB,NON_FRB,1,max
sample_001349,NON_FRB,RFI,0,0.1,0.1599450707435608,NON_FRB,NON_FRB,1,max
sample_001350,NON_FRB,RFI,0,0.05,0.4874125123023987,NON_FRB,NON_FRB,1,max
sample_001351,NON_FRB,RFI,0,0.1,0.07606077194213867,NON_FRB,NON_FRB,1,max
sample_001352,NON_FRB,RFI,0,0.15,0.08841855823993683,NON_FRB,NON_FRB,1,max
sample_001353,NON_FRB,RFI,0,0.1,0.16243138909339905,NON_FRB,NON_FRB,1,max
sample_001354,NON_FRB,RFI,0,0.15,0.11950597167015076,NON_FRB,NON_FRB,1,max
sample_001355,NON_FRB,RFI,0,0.15,0.11788658052682877,NON_FRB,NON_FRB,1,max
sample_001356,NON_FRB,RFI,0,0.1,0.9150567650794983,NON_FRB,FRB,2,max
sample_001357,NON_FRB,RFI,0,0.1,0.08718855679035187,NON_FRB,NON_FRB,1,max
sample_001358,NON_FRB,RFI,0,0.15,0.14522287249565125,NON_FRB,NON_FRB,1,max
sample_001359,NON_FRB,RFI,0,0.15,0.08781291544437408,NON_FRB,NON_FRB,1,max
sample_001360,NON_FRB,RFI,0,0.05,0.11934700608253479,NON_FRB,NON_FRB,1,max
sample_001361,NON_FRB,RFI,0,0.15,0.06347189098596573,NON_FRB,NON_FRB,1,max
sample_001362,NON_FRB,RFI,0,0.1,0.9712162017822266,NON_FRB,FRB,2,max
sample_001363,NON_FRB,RFI,0,0.15,0.22502873837947845,NON_FRB,NON_FRB,1,max
sample_001364,NON_FRB,RFI,0,0.85,0.765191376209259,FRB,FRB,2,max
sample_001365,NON_FRB,RFI,0,0.05,0.7029899954795837,NON_FRB,FRB,24,max
